CCG,DRUGNAME,YEARMONTH,TOTAL
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2016-11-01,3412.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2016-12-01,3540.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2017-01-01,3773.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2017-02-01,3785.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2017-03-01,3803.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2017-04-01,3175.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2017-05-01,3719.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2017-06-01,4548.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2017-07-01,3664.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2017-08-01,3350.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2017-09-01,4083.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2017-10-01,3546.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2017-11-01,3750.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2017-12-01,3182.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2018-01-01,3356.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2018-02-01,3158.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2018-03-01,2878.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2018-04-01,3482.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2018-05-01,3252.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2018-06-01,2940.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2018-07-01,2968.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2018-08-01,4099.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2018-09-01,2736.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2018-10-01,3790.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2018-11-01,3480.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2018-12-01,3242.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2019-01-01,3704.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2019-02-01,3232.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2019-03-01,3775.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2019-04-01,3377.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2019-05-01,3867.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2019-06-01,3122.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2019-07-01,3450.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2019-08-01,3816.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2019-09-01,3672.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2019-10-01,4090.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2019-11-01,3292.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2019-12-01,3562.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2020-01-01,4414.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2020-02-01,3190.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2020-03-01,3884.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2020-04-01,4100.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2020-05-01,3608.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2020-06-01,3674.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2020-07-01,4241.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2020-08-01,3333.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2020-09-01,4344.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2020-10-01,4268.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2020-11-01,3402.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2020-12-01,3285.0
MANCHESTER,Donepezil,2014-01-01,15876.0
MANCHESTER,Donepezil,2014-02-01,14029.0
MANCHESTER,Donepezil,2014-03-01,15189.0
MANCHESTER,Donepezil,2014-04-01,15512.0
MANCHESTER,Donepezil,2014-05-01,15991.0
MANCHESTER,Donepezil,2014-06-01,15265.0
MANCHESTER,Donepezil,2014-07-01,16949.0
MANCHESTER,Donepezil,2014-08-01,15244.0
MANCHESTER,Donepezil,2014-09-01,16836.0
MANCHESTER,Donepezil,2014-10-01,17394.0
MANCHESTER,Donepezil,2014-11-01,15836.0
MANCHESTER,Donepezil,2014-12-01,17688.0
MANCHESTER,Donepezil,2015-01-01,16714.0
MANCHESTER,Donepezil,2015-02-01,16251.0
MANCHESTER,Donepezil,2015-03-01,18114.0
MANCHESTER,Donepezil,2015-04-01,18491.0
MANCHESTER,Donepezil,2015-05-01,17294.0
MANCHESTER,Donepezil,2015-06-01,19216.0
MANCHESTER,Donepezil,2015-07-01,20487.0
MANCHESTER,Donepezil,2015-08-01,18097.0
MANCHESTER,Donepezil,2015-09-01,19560.0
MANCHESTER,Donepezil,2015-10-01,19802.0
MANCHESTER,Donepezil,2015-11-01,18600.0
MANCHESTER,Donepezil,2015-12-01,21323.0
MANCHESTER,Donepezil,2016-01-01,18706.0
MANCHESTER,Donepezil,2016-02-01,19485.0
MANCHESTER,Donepezil,2016-03-01,19933.0
MANCHESTER,Donepezil,2016-04-01,19491.0
MANCHESTER,Donepezil,2016-05-01,19304.0
MANCHESTER,Donepezil,2016-06-01,19652.0
MANCHESTER,Donepezil,2016-07-01,19037.0
MANCHESTER,Donepezil,2016-08-01,20076.0
MANCHESTER,Donepezil,2016-09-01,21601.0
MANCHESTER,Donepezil,2016-10-01,20278.0
MANCHESTER,Donepezil,2016-11-01,19737.0
MANCHESTER,Donepezil,2016-12-01,21784.0
MANCHESTER,Donepezil,2017-01-01,20324.0
MANCHESTER,Donepezil,2017-02-01,18411.0
MANCHESTER,Donepezil,2017-03-01,22487.0
MANCHESTER,Donepezil,2017-04-01,18983.0
MANCHESTER,Donepezil,2017-05-01,21310.0
MANCHESTER,Donepezil,2017-06-01,20727.0
MANCHESTER,Donepezil,2017-07-01,20691.0
MANCHESTER,Donepezil,2017-08-01,21173.0
MANCHESTER,Donepezil,2017-09-01,20574.0
MANCHESTER,Donepezil,2017-10-01,21721.0
MANCHESTER,Donepezil,2017-11-01,21205.0
MANCHESTER,Donepezil,2017-12-01,21937.0
MANCHESTER,Donepezil,2018-01-01,21431.0
MANCHESTER,Donepezil,2018-02-01,19414.0
MANCHESTER,Donepezil,2018-03-01,21060.0
MANCHESTER,Donepezil,2018-04-01,20002.0
MANCHESTER,Donepezil,2018-05-01,21121.0
MANCHESTER,Donepezil,2018-06-01,20975.0
MANCHESTER,Donepezil,2018-07-01,20410.0
MANCHESTER,Donepezil,2018-08-01,20948.0
MANCHESTER,Donepezil,2018-09-01,19298.0
MANCHESTER,Donepezil,2018-10-01,20793.0
MANCHESTER,Donepezil,2018-11-01,20508.0
MANCHESTER,Donepezil,2018-12-01,19491.0
MANCHESTER,Donepezil,2019-01-01,20099.0
MANCHESTER,Donepezil,2019-02-01,18299.0
MANCHESTER,Donepezil,2019-03-01,19097.0
MANCHESTER,Donepezil,2019-04-01,20299.0
MANCHESTER,Donepezil,2019-05-01,20814.0
MANCHESTER,Donepezil,2019-06-01,18349.0
MANCHESTER,Donepezil,2019-07-01,19426.0
MANCHESTER,Donepezil,2019-08-01,21975.0
MANCHESTER,Donepezil,2019-09-01,20329.0
MANCHESTER,Donepezil,2019-10-01,19693.0
MANCHESTER,Donepezil,2019-11-01,20289.0
MANCHESTER,Donepezil,2019-12-01,20479.0
MANCHESTER,Donepezil,2020-01-01,19831.0
MANCHESTER,Donepezil,2020-02-01,17667.0
MANCHESTER,Donepezil,2020-03-01,17983.0
MANCHESTER,Donepezil,2020-04-01,19898.0
MANCHESTER,Donepezil,2020-05-01,18066.0
MANCHESTER,Donepezil,2020-06-01,17298.0
MANCHESTER,Donepezil,2020-07-01,18886.0
MANCHESTER,Donepezil,2020-08-01,16103.0
MANCHESTER,Donepezil,2020-09-01,17224.0
MANCHESTER,Donepezil,2020-10-01,18054.0
MANCHESTER,Donepezil,2020-11-01,15579.0
MANCHESTER,Donepezil,2020-12-01,17146.0
MANCHESTER,Galantamine,2014-01-01,4824.0
MANCHESTER,Galantamine,2014-02-01,4246.0
MANCHESTER,Galantamine,2014-03-01,4957.0
MANCHESTER,Galantamine,2014-04-01,4638.0
MANCHESTER,Galantamine,2014-05-01,5297.0
MANCHESTER,Galantamine,2014-06-01,4395.0
MANCHESTER,Galantamine,2014-07-01,4975.0
MANCHESTER,Galantamine,2014-08-01,4789.0
MANCHESTER,Galantamine,2014-09-01,4892.0
MANCHESTER,Galantamine,2014-10-01,4777.0
MANCHESTER,Galantamine,2014-11-01,4657.0
MANCHESTER,Galantamine,2014-12-01,4986.0
MANCHESTER,Galantamine,2015-01-01,4166.0
MANCHESTER,Galantamine,2015-02-01,3997.0
MANCHESTER,Galantamine,2015-03-01,4235.0
MANCHESTER,Galantamine,2015-04-01,4656.0
MANCHESTER,Galantamine,2015-05-01,4066.0
MANCHESTER,Galantamine,2015-06-01,5452.0
MANCHESTER,Galantamine,2015-07-01,4784.0
MANCHESTER,Galantamine,2015-08-01,4133.0
MANCHESTER,Galantamine,2015-09-01,3985.0
MANCHESTER,Galantamine,2015-10-01,4016.0
MANCHESTER,Galantamine,2015-11-01,3394.0
MANCHESTER,Galantamine,2015-12-01,4061.0
MANCHESTER,Galantamine,2016-01-01,4298.0
MANCHESTER,Galantamine,2016-02-01,4077.0
MANCHESTER,Galantamine,2016-03-01,3624.0
MANCHESTER,Galantamine,2016-04-01,3634.0
MANCHESTER,Galantamine,2016-05-01,3302.0
MANCHESTER,Galantamine,2016-06-01,3335.0
MANCHESTER,Galantamine,2016-07-01,3013.0
MANCHESTER,Galantamine,2016-08-01,3838.0
MANCHESTER,Galantamine,2016-09-01,4115.0
MANCHESTER,Galantamine,2016-10-01,3624.0
MANCHESTER,Galantamine,2016-11-01,3464.0
MANCHESTER,Galantamine,2016-12-01,3471.0
MANCHESTER,Galantamine,2017-01-01,3379.0
MANCHESTER,Galantamine,2017-02-01,3023.0
MANCHESTER,Galantamine,2017-03-01,3724.0
MANCHESTER,Galantamine,2017-04-01,2961.0
MANCHESTER,Galantamine,2017-05-01,2904.0
MANCHESTER,Galantamine,2017-06-01,2802.0
MANCHESTER,Galantamine,2017-07-01,3296.0
MANCHESTER,Galantamine,2017-08-01,2888.0
MANCHESTER,Galantamine,2017-09-01,2969.0
MANCHESTER,Galantamine,2017-10-01,3183.0
MANCHESTER,Galantamine,2017-11-01,3271.0
MANCHESTER,Galantamine,2017-12-01,3109.0
MANCHESTER,Galantamine,2018-01-01,2942.0
MANCHESTER,Galantamine,2018-02-01,2738.0
MANCHESTER,Galantamine,2018-03-01,2542.0
MANCHESTER,Galantamine,2018-04-01,2650.0
MANCHESTER,Galantamine,2018-05-01,2335.0
MANCHESTER,Galantamine,2018-06-01,2195.0
MANCHESTER,Galantamine,2018-07-01,2803.0
MANCHESTER,Galantamine,2018-08-01,2461.0
MANCHESTER,Galantamine,2018-09-01,2147.0
MANCHESTER,Galantamine,2018-10-01,2587.0
MANCHESTER,Galantamine,2018-11-01,2379.0
MANCHESTER,Galantamine,2018-12-01,2578.0
MANCHESTER,Galantamine,2019-01-01,2417.0
MANCHESTER,Galantamine,2019-02-01,2337.0
MANCHESTER,Galantamine,2019-03-01,2635.0
MANCHESTER,Galantamine,2019-04-01,2326.0
MANCHESTER,Galantamine,2019-05-01,2092.0
MANCHESTER,Galantamine,2019-06-01,2697.0
MANCHESTER,Galantamine,2019-07-01,2283.0
MANCHESTER,Galantamine,2019-08-01,2248.0
MANCHESTER,Galantamine,2019-09-01,2023.0
MANCHESTER,Galantamine,2019-10-01,1896.0
MANCHESTER,Galantamine,2019-11-01,1768.0
MANCHESTER,Galantamine,2019-12-01,1750.0
MANCHESTER,Galantamine,2020-01-01,1952.0
MANCHESTER,Galantamine,2020-02-01,1768.0
MANCHESTER,Galantamine,2020-03-01,1694.0
MANCHESTER,Galantamine,2020-04-01,1782.0
MANCHESTER,Galantamine,2020-05-01,1843.0
MANCHESTER,Galantamine,2020-06-01,1912.0
MANCHESTER,Galantamine,2020-07-01,1609.0
MANCHESTER,Galantamine,2020-08-01,1462.0
MANCHESTER,Galantamine,2020-09-01,1759.0
MANCHESTER,Galantamine,2020-10-01,1616.0
MANCHESTER,Galantamine,2020-11-01,1981.0
MANCHESTER,Galantamine,2020-12-01,1977.0
MANCHESTER,Memantine,2014-01-01,15990.0
MANCHESTER,Memantine,2014-02-01,15690.0
MANCHESTER,Memantine,2014-03-01,17375.0
MANCHESTER,Memantine,2014-04-01,16569.0
MANCHESTER,Memantine,2014-05-01,16251.0
MANCHESTER,Memantine,2014-06-01,15845.0
MANCHESTER,Memantine,2014-07-01,18018.0
MANCHESTER,Memantine,2014-08-01,17582.0
MANCHESTER,Memantine,2014-09-01,18661.0
MANCHESTER,Memantine,2014-10-01,19251.0
MANCHESTER,Memantine,2014-11-01,18347.0
MANCHESTER,Memantine,2014-12-01,18552.0
MANCHESTER,Memantine,2015-01-01,17911.0
MANCHESTER,Memantine,2015-02-01,19024.0
MANCHESTER,Memantine,2015-03-01,20155.0
MANCHESTER,Memantine,2015-04-01,19225.0
MANCHESTER,Memantine,2015-05-01,16955.0
MANCHESTER,Memantine,2015-06-01,19318.0
MANCHESTER,Memantine,2015-07-01,19818.0
MANCHESTER,Memantine,2015-08-01,18298.0
MANCHESTER,Memantine,2015-09-01,19346.0
MANCHESTER,Memantine,2015-10-01,20305.0
MANCHESTER,Memantine,2015-11-01,17900.0
MANCHESTER,Memantine,2015-12-01,21695.0
MANCHESTER,Memantine,2016-01-01,17855.0
MANCHESTER,Memantine,2016-02-01,18895.0
MANCHESTER,Memantine,2016-03-01,21426.0
MANCHESTER,Memantine,2016-04-01,20683.0
MANCHESTER,Memantine,2016-05-01,20547.0
MANCHESTER,Memantine,2016-06-01,20597.0
MANCHESTER,Memantine,2016-07-01,19945.0
MANCHESTER,Memantine,2016-08-01,22202.0
MANCHESTER,Memantine,2016-09-01,21127.0
MANCHESTER,Memantine,2016-10-01,19664.0
MANCHESTER,Memantine,2016-11-01,19705.0
MANCHESTER,Memantine,2016-12-01,22103.0
MANCHESTER,Memantine,2017-01-01,21337.0
MANCHESTER,Memantine,2017-02-01,20777.0
MANCHESTER,Memantine,2017-03-01,23964.0
MANCHESTER,Memantine,2017-04-01,20247.0
MANCHESTER,Memantine,2017-05-01,21495.0
MANCHESTER,Memantine,2017-06-01,21020.0
MANCHESTER,Memantine,2017-07-01,23389.0
MANCHESTER,Memantine,2017-08-01,22696.0
MANCHESTER,Memantine,2017-09-01,21868.0
MANCHESTER,Memantine,2017-10-01,23158.0
MANCHESTER,Memantine,2017-11-01,23028.0
MANCHESTER,Memantine,2017-12-01,22757.0
MANCHESTER,Memantine,2018-01-01,23597.0
MANCHESTER,Memantine,2018-02-01,22316.0
MANCHESTER,Memantine,2018-03-01,23598.0
MANCHESTER,Memantine,2018-04-01,23531.0
MANCHESTER,Memantine,2018-05-01,24727.0
MANCHESTER,Memantine,2018-06-01,23916.0
MANCHESTER,Memantine,2018-07-01,24441.0
MANCHESTER,Memantine,2018-08-01,25872.0
MANCHESTER,Memantine,2018-09-01,21585.0
MANCHESTER,Memantine,2018-10-01,25135.0
MANCHESTER,Memantine,2018-11-01,24223.0
MANCHESTER,Memantine,2018-12-01,23348.0
MANCHESTER,Memantine,2019-01-01,24765.0
MANCHESTER,Memantine,2019-02-01,23284.0
MANCHESTER,Memantine,2019-03-01,23175.0
MANCHESTER,Memantine,2019-04-01,24739.0
MANCHESTER,Memantine,2019-05-01,25313.0
MANCHESTER,Memantine,2019-06-01,22331.0
MANCHESTER,Memantine,2019-07-01,24048.0
MANCHESTER,Memantine,2019-08-01,27173.0
MANCHESTER,Memantine,2019-09-01,24622.0
MANCHESTER,Memantine,2019-10-01,24763.0
MANCHESTER,Memantine,2019-11-01,25627.0
MANCHESTER,Memantine,2019-12-01,25279.0
MANCHESTER,Memantine,2020-01-01,25373.0
MANCHESTER,Memantine,2020-02-01,23842.0
MANCHESTER,Memantine,2020-03-01,24395.0
MANCHESTER,Memantine,2020-04-01,27506.0
MANCHESTER,Memantine,2020-05-01,22272.0
MANCHESTER,Memantine,2020-06-01,24437.0
MANCHESTER,Memantine,2020-07-01,27593.0
MANCHESTER,Memantine,2020-08-01,22345.0
MANCHESTER,Memantine,2020-09-01,23886.0
MANCHESTER,Memantine,2020-10-01,23596.0
MANCHESTER,Memantine,2020-11-01,24209.0
MANCHESTER,Memantine,2020-12-01,22680.0
MANCHESTER,Rivastigmine,2014-01-01,8760.0
MANCHESTER,Rivastigmine,2014-02-01,7540.0
MANCHESTER,Rivastigmine,2014-03-01,8183.0
MANCHESTER,Rivastigmine,2014-04-01,8832.0
MANCHESTER,Rivastigmine,2014-05-01,9429.0
MANCHESTER,Rivastigmine,2014-06-01,8989.0
MANCHESTER,Rivastigmine,2014-07-01,9691.0
MANCHESTER,Rivastigmine,2014-08-01,9052.0
MANCHESTER,Rivastigmine,2014-09-01,9885.0
MANCHESTER,Rivastigmine,2014-10-01,10687.0
MANCHESTER,Rivastigmine,2014-11-01,9377.0
MANCHESTER,Rivastigmine,2014-12-01,9871.0
MANCHESTER,Rivastigmine,2015-01-01,9354.0
MANCHESTER,Rivastigmine,2015-02-01,8774.0
MANCHESTER,Rivastigmine,2015-03-01,9902.0
MANCHESTER,Rivastigmine,2015-04-01,9109.0
MANCHESTER,Rivastigmine,2015-05-01,8920.0
MANCHESTER,Rivastigmine,2015-06-01,9762.0
MANCHESTER,Rivastigmine,2015-07-01,10487.0
MANCHESTER,Rivastigmine,2015-08-01,9384.0
MANCHESTER,Rivastigmine,2015-09-01,10552.0
MANCHESTER,Rivastigmine,2015-10-01,9366.0
MANCHESTER,Rivastigmine,2015-11-01,8994.0
MANCHESTER,Rivastigmine,2015-12-01,10852.0
MANCHESTER,Rivastigmine,2016-01-01,9315.0
MANCHESTER,Rivastigmine,2016-02-01,8688.0
MANCHESTER,Rivastigmine,2016-03-01,9802.0
MANCHESTER,Rivastigmine,2016-04-01,9968.0
MANCHESTER,Rivastigmine,2016-05-01,8789.0
MANCHESTER,Rivastigmine,2016-06-01,10425.0
MANCHESTER,Rivastigmine,2016-07-01,9448.0
MANCHESTER,Rivastigmine,2016-08-01,10548.0
MANCHESTER,Rivastigmine,2016-09-01,9454.0
MANCHESTER,Rivastigmine,2016-10-01,8934.0
MANCHESTER,Rivastigmine,2016-11-01,8952.0
MANCHESTER,Rivastigmine,2016-12-01,10072.0
MANCHESTER,Rivastigmine,2017-01-01,8758.0
MANCHESTER,Rivastigmine,2017-02-01,8121.0
MANCHESTER,Rivastigmine,2017-03-01,9313.0
MANCHESTER,Rivastigmine,2017-04-01,7181.0
MANCHESTER,Rivastigmine,2017-05-01,8250.0
MANCHESTER,Rivastigmine,2017-06-01,8690.0
MANCHESTER,Rivastigmine,2017-07-01,9201.0
MANCHESTER,Rivastigmine,2017-08-01,8731.0
MANCHESTER,Rivastigmine,2017-09-01,8287.0
MANCHESTER,Rivastigmine,2017-10-01,8390.0
MANCHESTER,Rivastigmine,2017-11-01,8628.0
MANCHESTER,Rivastigmine,2017-12-01,7986.0
MANCHESTER,Rivastigmine,2018-01-01,8045.0
MANCHESTER,Rivastigmine,2018-02-01,7442.0
MANCHESTER,Rivastigmine,2018-03-01,8343.0
MANCHESTER,Rivastigmine,2018-04-01,8671.0
MANCHESTER,Rivastigmine,2018-05-01,8593.0
MANCHESTER,Rivastigmine,2018-06-01,7952.0
MANCHESTER,Rivastigmine,2018-07-01,8980.0
MANCHESTER,Rivastigmine,2018-08-01,9575.0
MANCHESTER,Rivastigmine,2018-09-01,8367.0
MANCHESTER,Rivastigmine,2018-10-01,8075.0
MANCHESTER,Rivastigmine,2018-11-01,8042.0
MANCHESTER,Rivastigmine,2018-12-01,8106.0
MANCHESTER,Rivastigmine,2019-01-01,7652.0
MANCHESTER,Rivastigmine,2019-02-01,7735.0
MANCHESTER,Rivastigmine,2019-03-01,7742.0
MANCHESTER,Rivastigmine,2019-04-01,7766.0
MANCHESTER,Rivastigmine,2019-05-01,7949.0
MANCHESTER,Rivastigmine,2019-06-01,7783.0
MANCHESTER,Rivastigmine,2019-07-01,7728.0
MANCHESTER,Rivastigmine,2019-08-01,9658.0
MANCHESTER,Rivastigmine,2019-09-01,8292.0
MANCHESTER,Rivastigmine,2019-10-01,8478.0
MANCHESTER,Rivastigmine,2019-11-01,7748.0
MANCHESTER,Rivastigmine,2019-12-01,9101.0
MANCHESTER,Rivastigmine,2020-01-01,8870.0
MANCHESTER,Rivastigmine,2020-02-01,8181.0
MANCHESTER,Rivastigmine,2020-03-01,8227.0
MANCHESTER,Rivastigmine,2020-04-01,8628.0
MANCHESTER,Rivastigmine,2020-05-01,7475.0
MANCHESTER,Rivastigmine,2020-06-01,8286.0
MANCHESTER,Rivastigmine,2020-07-01,8228.0
MANCHESTER,Rivastigmine,2020-08-01,7462.0
MANCHESTER,Rivastigmine,2020-09-01,7644.0
MANCHESTER,Rivastigmine,2020-10-01,8106.0
MANCHESTER,Rivastigmine,2020-11-01,7445.0
MANCHESTER,Rivastigmine,2020-12-01,8326.0
OLDHAM,Donepezil,2014-01-01,17715.0
OLDHAM,Donepezil,2014-02-01,15315.0
OLDHAM,Donepezil,2014-03-01,17815.0
OLDHAM,Donepezil,2014-04-01,17354.0
OLDHAM,Donepezil,2014-05-01,17712.0
OLDHAM,Donepezil,2014-06-01,17403.0
OLDHAM,Donepezil,2014-07-01,18486.0
OLDHAM,Donepezil,2014-08-01,17423.0
OLDHAM,Donepezil,2014-09-01,18006.0
OLDHAM,Donepezil,2014-10-01,18598.0
OLDHAM,Donepezil,2014-11-01,16153.0
OLDHAM,Donepezil,2014-12-01,18284.0
OLDHAM,Donepezil,2015-01-01,17932.0
OLDHAM,Donepezil,2015-02-01,15097.0
OLDHAM,Donepezil,2015-03-01,18982.0
OLDHAM,Donepezil,2015-04-01,17464.0
OLDHAM,Donepezil,2015-05-01,16103.0
OLDHAM,Donepezil,2015-06-01,18619.0
OLDHAM,Donepezil,2015-07-01,17787.0
OLDHAM,Donepezil,2015-08-01,16670.0
OLDHAM,Donepezil,2015-09-01,16913.0
OLDHAM,Donepezil,2015-10-01,17215.0
OLDHAM,Donepezil,2015-11-01,16528.0
OLDHAM,Donepezil,2015-12-01,18978.0
OLDHAM,Donepezil,2016-01-01,16343.0
OLDHAM,Donepezil,2016-02-01,16124.0
OLDHAM,Donepezil,2016-03-01,16590.0
OLDHAM,Donepezil,2016-04-01,17525.0
OLDHAM,Donepezil,2016-05-01,15478.0
OLDHAM,Donepezil,2016-06-01,16795.0
OLDHAM,Donepezil,2016-07-01,15064.0
OLDHAM,Donepezil,2016-08-01,18310.0
OLDHAM,Donepezil,2016-09-01,16892.0
OLDHAM,Donepezil,2016-10-01,15419.0
OLDHAM,Donepezil,2016-11-01,17442.0
OLDHAM,Donepezil,2016-12-01,17164.0
OLDHAM,Donepezil,2017-01-01,16774.0
OLDHAM,Donepezil,2017-02-01,14610.0
OLDHAM,Donepezil,2017-03-01,16816.0
OLDHAM,Donepezil,2017-04-01,14060.0
OLDHAM,Donepezil,2017-05-01,16779.0
OLDHAM,Donepezil,2017-06-01,15653.0
OLDHAM,Donepezil,2017-07-01,14724.0
OLDHAM,Donepezil,2017-08-01,16059.0
OLDHAM,Donepezil,2017-09-01,15757.0
OLDHAM,Donepezil,2017-10-01,15119.0
OLDHAM,Donepezil,2017-11-01,14742.0
OLDHAM,Donepezil,2017-12-01,17193.0
OLDHAM,Donepezil,2018-01-01,15234.0
OLDHAM,Donepezil,2018-02-01,14138.0
OLDHAM,Donepezil,2018-03-01,13262.0
OLDHAM,Donepezil,2018-04-01,14582.0
OLDHAM,Donepezil,2018-05-01,14170.0
OLDHAM,Donepezil,2018-06-01,14972.0
OLDHAM,Donepezil,2018-07-01,13946.0
OLDHAM,Donepezil,2018-08-01,13621.0
OLDHAM,Donepezil,2018-09-01,13537.0
OLDHAM,Donepezil,2018-10-01,15390.0
OLDHAM,Donepezil,2018-11-01,13646.0
OLDHAM,Donepezil,2018-12-01,13822.0
OLDHAM,Donepezil,2019-01-01,13679.0
OLDHAM,Donepezil,2019-02-01,13746.0
OLDHAM,Donepezil,2019-03-01,12877.0
OLDHAM,Donepezil,2019-04-01,13500.0
OLDHAM,Donepezil,2019-05-01,14361.0
OLDHAM,Donepezil,2019-06-01,12925.0
OLDHAM,Donepezil,2019-07-01,13363.0
OLDHAM,Donepezil,2019-08-01,13612.0
OLDHAM,Donepezil,2019-09-01,12855.0
OLDHAM,Donepezil,2019-10-01,13972.0
OLDHAM,Donepezil,2019-11-01,11783.0
OLDHAM,Donepezil,2019-12-01,13082.0
OLDHAM,Donepezil,2020-01-01,13109.0
OLDHAM,Donepezil,2020-02-01,11940.0
OLDHAM,Donepezil,2020-03-01,13554.0
OLDHAM,Donepezil,2020-04-01,12630.0
OLDHAM,Donepezil,2020-05-01,11062.0
OLDHAM,Donepezil,2020-06-01,12156.0
OLDHAM,Donepezil,2020-07-01,11032.0
OLDHAM,Donepezil,2020-08-01,9695.0
OLDHAM,Donepezil,2020-09-01,10920.0
OLDHAM,Donepezil,2020-10-01,11354.0
OLDHAM,Donepezil,2020-11-01,10692.0
OLDHAM,Donepezil,2020-12-01,10283.0
OLDHAM,Galantamine,2014-01-01,7876.0
OLDHAM,Galantamine,2014-02-01,7364.0
OLDHAM,Galantamine,2014-03-01,7634.0
OLDHAM,Galantamine,2014-04-01,6801.0
OLDHAM,Galantamine,2014-05-01,7367.0
OLDHAM,Galantamine,2014-06-01,6545.0
OLDHAM,Galantamine,2014-07-01,7171.0
OLDHAM,Galantamine,2014-08-01,6004.0
OLDHAM,Galantamine,2014-09-01,7327.0
OLDHAM,Galantamine,2014-10-01,7711.0
OLDHAM,Galantamine,2014-11-01,6350.0
OLDHAM,Galantamine,2014-12-01,7148.0
OLDHAM,Galantamine,2015-01-01,7478.0
OLDHAM,Galantamine,2015-02-01,5388.0
OLDHAM,Galantamine,2015-03-01,6912.0
OLDHAM,Galantamine,2015-04-01,6491.0
OLDHAM,Galantamine,2015-05-01,5730.0
OLDHAM,Galantamine,2015-06-01,6389.0
OLDHAM,Galantamine,2015-07-01,6034.0
OLDHAM,Galantamine,2015-08-01,5726.0
OLDHAM,Galantamine,2015-09-01,5159.0
OLDHAM,Galantamine,2015-10-01,5139.0
OLDHAM,Galantamine,2015-11-01,5562.0
OLDHAM,Galantamine,2015-12-01,6678.0
OLDHAM,Galantamine,2016-01-01,4661.0
OLDHAM,Galantamine,2016-02-01,5135.0
OLDHAM,Galantamine,2016-03-01,5538.0
OLDHAM,Galantamine,2016-04-01,5020.0
OLDHAM,Galantamine,2016-05-01,5236.0
OLDHAM,Galantamine,2016-06-01,4938.0
OLDHAM,Galantamine,2016-07-01,4546.0
OLDHAM,Galantamine,2016-08-01,5730.0
